,sub_id,status,dates
18378,770,canceled,2021-05
18379,324,active,2020-04
18380,259,canceled,2020-06
18381,261,canceled,2020-12
18383,568,canceled,2021-06
18384,988,active,2021-04
18386,142,active,2020-02
18387,178,canceled,2021-02
18388,865,canceled,2020-10
18389,309,active,2020-12
18390,595,active,2020-01
18391,776,canceled,2021-12
18392,201,active,2020-12
18393,378,canceled,2021-05
18394,531,active,2020-05
18395,1088,canceled,2021-12
18396,110,canceled,2020-11
18398,291,canceled,2021-08
18400,316,canceled,2020-09
18401,160,active,2021-10
18402,171,active,2021-08
18403,397,active,2021-10
18404,536,active,2021-10
18405,50,active,2021-06
18406,655,canceled,2021-03
18407,822,active,2021-06
18408,552,active,2021-07
18410,841,canceled,2021-04
18411,649,canceled,2021-03
18412,587,canceled,2021-01
18414,507,active,2021-06
18416,534,active,2021-09
18418,646,canceled,2020-07
18419,611,canceled,2021-03
18420,486,canceled,2020-07
18421,761,active,2021-03
18422,326,canceled,2020-04
18423,931,canceled,2021-03
18425,272,active,2021-06
18426,257,canceled,2021-09
18427,129,canceled,2020-11
18428,177,canceled,2021-07
18429,821,canceled,2021-09
18431,939,active,2021-12
18432,1024,canceled,2020-09
18433,1008,canceled,2021-11
18435,886,canceled,2021-11
18436,994,canceled,2021-05
18437,398,active,2021-07
18438,572,active,2020-08
18439,248,active,2021-11
18440,329,canceled,2021-05
18441,906,active,2020-07
18442,744,canceled,2021-06
18445,164,canceled,2021-11
18446,932,canceled,2020-09
18447,774,canceled,2020-10
18448,857,active,2021-11
18450,566,canceled,2021-09
18451,1056,active,2021-05
18453,46,canceled,2020-04
18454,254,canceled,2021-04
18455,584,active,2020-04
18456,550,active,2021-07
18458,411,canceled,2021-07
18459,1058,canceled,2021-06
18460,603,active,2021-11
18461,82,canceled,2021-09
18462,544,active,2021-08
18463,759,canceled,2021-04
18464,915,active,2021-09
18465,781,active,2021-04
18467,409,active,2020-04
18468,484,active,2020-02
18470,533,active,2021-10
18471,706,active,2021-08
18472,387,active,2021-11
18473,735,canceled,2021-06
18475,1059,canceled,2021-09
18476,738,active,2021-05
18477,1032,canceled,2021-05
18478,117,canceled,2021-03
18479,246,active,2020-04
18480,975,canceled,2021-06
18481,730,active,2020-12
18482,1035,canceled,2021-01
18483,813,active,2020-03
18485,146,canceled,2021-03
18486,277,active,2020-10
18487,80,canceled,2020-08
18488,480,canceled,2020-04
18489,903,active,2021-07
18491,984,active,2021-09
18492,435,active,2020-03
18494,789,canceled,2020-07
18495,946,active,2021-05
18496,300,canceled,2021-10
18497,511,active,2021-01
18499,329,active,2021-08
18501,323,active,2021-09
18502,748,active,2021-08
18503,1048,active,2021-06
18504,760,canceled,2020-07
18505,658,active,2021-08
18506,400,canceled,2020-05
18507,1022,active,2020-05
18510,975,canceled,2020-03
18511,275,active,2020-03
18512,897,active,2020-09
18513,427,active,2021-10
18516,336,canceled,2020-02
18517,988,canceled,2021-11
18518,51,canceled,2020-11
18519,91,canceled,2021-02
18520,50,canceled,2021-10
18521,531,active,2020-10
18522,449,active,2020-10
18523,908,canceled,2020-03
18524,380,active,2021-11
18525,956,canceled,2020-10
18526,303,canceled,2020-10
18527,427,active,2021-01
18528,880,active,2020-01
18529,381,active,2021-11
18530,619,canceled,2021-03
18531,288,active,2020-11
18532,313,canceled,2021-03
18534,1034,canceled,2021-07
18535,524,canceled,2021-08
18536,546,active,2021-07
18537,415,active,2021-05
18538,117,active,2021-02
18540,587,active,2021-11
18542,996,canceled,2020-12
18543,223,active,2020-06
18544,368,canceled,2021-03
18545,779,active,2021-04
18546,557,active,2021-10
18547,866,active,2021-12
18548,7,canceled,2020-06
18549,362,active,2021-09
18550,157,active,2021-06
18552,801,canceled,2021-11
18553,886,active,2021-01
18554,1049,active,2021-05
18555,385,active,2020-12
18556,583,canceled,2020-10
18557,209,canceled,2021-03
18558,570,active,2021-07
18559,335,active,2021-08
18561,922,canceled,2021-07
18562,60,active,2021-04
18563,854,canceled,2021-02
18564,619,active,2020-09
18565,491,canceled,2020-07
18566,209,active,2020-04
18567,783,active,2021-05
18568,451,active,2021-05
18569,698,canceled,2021-05
18570,296,active,2021-03
18571,883,active,2021-02
18574,845,active,2021-02
18575,920,canceled,2020-06
18576,651,canceled,2021-05
18577,562,canceled,2020-12
18579,774,active,2021-09
18580,869,active,2021-09
18581,1042,canceled,2021-01
18582,804,canceled,2020-05
18584,983,active,2021-03
18585,367,active,2021-01
18586,648,active,2020-11
18587,624,canceled,2021-09
18588,665,canceled,2020-01
18589,795,canceled,2021-07
18592,645,canceled,2021-04
18593,65,canceled,2020-08
18594,441,active,2021-08
18596,607,canceled,2020-06
18597,629,canceled,2021-05
18599,429,canceled,2021-07
18602,501,canceled,2020-11
18603,70,active,2021-05
18604,784,canceled,2021-07
18605,188,active,2021-10
18606,691,active,2021-07
18608,862,active,2021-10
18609,226,canceled,2020-06
18610,677,active,2021-08
18612,888,active,2021-06
18613,566,active,2020-12
18615,247,canceled,2021-09
18616,673,canceled,2021-12
18617,302,active,2020-01
18618,486,active,2021-10
18619,783,canceled,2020-04
18620,1075,active,2021-02
18621,695,active,2021-10
18622,790,active,2020-06
18623,534,canceled,2021-09
18624,533,canceled,2020-01
18625,984,active,2020-02
18626,262,canceled,2020-04
18628,43,active,2020-03
18629,853,active,2021-08
18630,27,canceled,2020-09
18631,847,active,2020-05
18632,502,canceled,2021-01
18633,423,active,2021-08
18634,543,canceled,2020-04
18636,878,canceled,2021-04
18637,523,active,2020-12
18639,775,active,2021-12
18643,544,active,2021-05
18646,120,canceled,2021-03
18648,481,active,2020-01
18649,24,canceled,2021-01
18650,174,active,2020-02
18651,304,canceled,2020-02
18652,1028,active,2020-05
18653,637,active,2020-06
18655,753,canceled,2020-07
18656,648,canceled,2020-04
18657,225,active,2021-09
18659,384,canceled,2020-03
18661,85,canceled,2020-12
18662,501,active,2021-05
18663,332,active,2021-11
18664,621,canceled,2020-08
18665,792,canceled,2020-05
18666,68,canceled,2020-12
18667,862,canceled,2021-09
18668,648,active,2021-08
18670,575,active,2021-09
18671,450,canceled,2021-01
18672,1052,active,2020-04
18673,527,active,2021-09
18674,624,active,2021-09
18675,1093,active,2020-10
18677,673,active,2021-10
18679,207,active,2020-12
18680,8,active,2021-06
18681,632,canceled,2021-03
18683,342,active,2020-12
18684,403,canceled,2021-07
18685,163,active,2021-05
18686,295,active,2021-05
18687,612,active,2021-08
18688,591,canceled,2020-05
18689,331,canceled,2021-04
18691,841,canceled,2021-10
18692,44,active,2021-06
18693,154,canceled,2020-09
18694,121,active,2020-08
18695,172,active,2021-09
18696,63,active,2021-01
18697,61,active,2021-04
18698,1047,active,2021-10
18699,583,active,2020-10
18700,153,active,2021-07
18701,209,active,2020-10
18702,478,canceled,2021-03
18703,821,canceled,2020-09
18704,511,canceled,2020-06
18705,433,active,2020-12
18706,685,canceled,2020-11
18707,579,active,2020-04
18709,498,canceled,2021-04
18711,561,canceled,2020-04
18712,927,canceled,2020-11
18714,928,canceled,2021-03
18715,497,active,2020-07
18717,678,active,2020-08
18718,143,active,2020-03
18719,537,canceled,2020-02
18720,523,active,2020-02
18722,1010,active,2021-07
18724,612,canceled,2021-08
18725,825,canceled,2021-12
18726,903,canceled,2021-07
18727,10,active,2020-11
18728,133,active,2021-04
18729,548,active,2021-01
18730,170,canceled,2021-06
18731,622,active,2020-12
18732,736,canceled,2021-07
18733,1079,active,2021-09
18734,693,active,2021-01
18736,339,active,2021-08
18738,223,active,2020-10
18740,502,canceled,2020-05
18741,173,active,2021-05
18742,1024,canceled,2021-07
18743,193,active,2021-07
18744,700,active,2020-09
18745,710,active,2020-04
18746,177,active,2021-12
18747,1090,canceled,2020-03
18748,38,active,2020-07
18749,965,canceled,2020-06
18750,549,active,2020-10
18751,360,active,2020-12
18752,48,canceled,2021-06
18754,726,canceled,2020-04
18755,895,canceled,2020-09
18756,179,canceled,2021-11
18758,1070,active,2021-03
18759,984,canceled,2021-02
18760,991,canceled,2021-09
18761,513,active,2020-10
18762,279,active,2021-07
18763,892,active,2021-07
18764,691,canceled,2021-06
18765,940,canceled,2021-01
18766,601,canceled,2020-04
18767,845,canceled,2021-09
18768,162,active,2020-06
18769,590,canceled,2020-09
18770,547,canceled,2020-01
18771,138,canceled,2020-09
18774,357,canceled,2021-12
18775,175,active,2020-05
18776,986,active,2021-03
18780,121,active,2021-12
18781,50,active,2020-11
18782,313,canceled,2020-09
18783,1072,active,2021-11
18785,678,canceled,2020-05
18786,307,active,2020-06
18787,382,canceled,2021-05
18788,776,canceled,2020-11
18789,525,active,2021-11
18790,1046,canceled,2021-05
18791,224,active,2021-05
18792,996,canceled,2020-05
18793,459,active,2021-09
18794,1058,canceled,2021-10
18795,827,canceled,2021-10
18796,422,active,2021-09
18797,578,canceled,2021-10
18798,226,active,2020-10
18799,574,canceled,2020-02
18800,916,canceled,2021-03
18801,287,active,2021-12
18804,282,active,2020-06
18805,299,active,2020-03
18806,578,canceled,2020-01
18808,284,active,2021-07
18809,1013,active,2021-04
18810,986,active,2021-11
18811,972,canceled,2021-05
18812,446,active,2020-10
18813,960,active,2021-05
18814,1064,canceled,2020-08
18815,243,canceled,2020-08
18816,473,active,2021-11
18818,628,canceled,2021-01
18819,1076,canceled,2021-02
18820,129,active,2021-06
18821,824,active,2020-02
18822,1023,canceled,2021-09
18823,890,canceled,2021-03
18824,315,canceled,2021-10
18825,174,active,2021-05
18826,825,canceled,2021-06
18827,780,canceled,2021-06
18828,718,canceled,2020-05
18830,600,canceled,2021-10
18831,704,canceled,2021-08
18832,86,active,2020-12
18833,214,active,2021-11
18834,79,active,2021-09
18835,449,canceled,2021-03
18836,678,active,2021-05
18837,1020,canceled,2020-12
18838,844,active,2020-05
18839,545,canceled,2020-10
18840,647,canceled,2020-05
18841,960,active,2020-03
18842,307,active,2021-07
18843,383,active,2021-06
18844,303,canceled,2020-10
18845,1094,canceled,2021-12
18846,1063,active,2020-09
18847,910,active,2021-08
18848,277,active,2020-04
18849,288,canceled,2021-09
18850,92,canceled,2020-03
18851,335,canceled,2021-12
18852,140,canceled,2020-12
18854,967,canceled,2020-10
18855,45,canceled,2021-03
18856,358,canceled,2021-01
18858,1079,canceled,2021-10
18859,186,active,2021-03
18860,1,active,2021-06
18861,616,canceled,2021-12
18862,912,active,2020-03
18864,401,active,2021-02
18865,474,canceled,2020-02
18867,226,canceled,2021-04
18868,480,canceled,2021-05
18869,572,canceled,2021-11
18870,554,active,2021-10
18871,870,active,2020-12
18873,63,canceled,2020-04
18875,553,canceled,2021-11
18876,1016,canceled,2020-01
18877,935,active,2020-10
18878,171,canceled,2020-04
18879,1004,active,2020-06
18880,7,canceled,2021-04
18881,339,canceled,2020-05
18882,648,canceled,2020-06
18883,426,canceled,2021-07
18884,374,active,2021-03
18885,524,active,2021-03
18887,311,active,2021-07
18888,709,active,2020-03
18889,663,active,2020-06
18890,192,canceled,2021-08
18891,1035,active,2021-05
18892,361,active,2021-01
18894,738,active,2020-05
18895,112,active,2021-09
18896,711,active,2021-05
18897,562,canceled,2021-10
18898,550,active,2020-07
18899,89,canceled,2021-02
18900,302,canceled,2021-08
18902,406,canceled,2021-01
18903,664,active,2020-05
18904,277,active,2021-05
18905,184,canceled,2020-07
18906,564,active,2020-09
18907,772,active,2021-04
18908,409,active,2020-12
18909,993,active,2021-05
18910,172,canceled,2020-11
18912,181,canceled,2020-10
18913,254,canceled,2020-07
18915,110,active,2020-11
18916,615,canceled,2021-02
18917,535,active,2021-02
18918,1001,active,2021-01
18919,405,canceled,2021-11
18920,191,active,2021-08
18921,382,canceled,2020-06
18922,1073,active,2021-08
18923,1050,active,2021-04
18924,54,active,2021-07
18925,714,canceled,2021-01
18926,397,canceled,2020-12
18927,902,active,2021-11
18928,204,canceled,2020-03
18929,653,active,2021-05
18930,857,canceled,2020-02
18931,887,active,2021-12
18932,245,canceled,2021-02
18933,834,active,2021-01
18934,799,active,2021-06
18937,883,active,2020-12
18938,79,active,2020-03
18939,388,canceled,2020-04
18940,699,canceled,2020-10
18941,157,canceled,2021-05
18943,38,active,2021-03
18944,28,canceled,2021-03
18945,295,active,2021-06
18946,500,active,2020-07
18947,395,canceled,2021-03
18948,590,active,2021-12
18949,51,active,2021-03
18950,680,canceled,2020-06
18951,97,active,2021-05
18953,110,canceled,2021-12
18954,434,canceled,2021-08
18955,855,active,2020-11
18956,671,active,2021-02
18957,341,active,2020-07
18958,987,active,2021-03
18959,313,active,2021-06
18960,966,active,2021-01
18961,114,active,2020-11
18962,66,active,2020-10
18964,745,active,2020-08
18965,796,canceled,2021-01
18966,957,active,2020-12
18969,272,active,2021-04
18970,121,active,2020-10
18971,795,active,2020-02
18972,426,active,2021-05
18973,927,active,2021-10
18974,611,active,2021-09
18976,480,canceled,2020-08
18978,240,canceled,2021-06
18979,687,active,2021-11
18980,229,active,2021-07
18981,573,canceled,2020-09
18982,50,active,2021-09
18983,1079,canceled,2020-08
18984,215,active,2021-09
18985,564,active,2020-12
18986,161,active,2021-11
18987,976,canceled,2020-12
18988,628,canceled,2021-08
18989,599,canceled,2021-10
18991,519,canceled,2020-06
18992,806,active,2021-01
18994,1011,active,2020-10
18996,723,active,2020-01
18997,48,canceled,2020-06
18998,1045,canceled,2020-12
18999,84,active,2021-12
19000,531,active,2021-09
19001,976,canceled,2021-05
19002,1063,canceled,2021-03
19004,753,active,2021-06
19005,147,canceled,2020-11
19008,824,canceled,2020-08
19012,1085,active,2021-09
19013,853,canceled,2021-07
19014,9,canceled,2021-02
19016,1035,active,2021-10
19018,71,canceled,2021-08
19019,625,canceled,2020-07
19020,802,active,2021-09
19021,379,active,2021-04
19022,920,active,2021-04
19023,682,active,2021-06
19024,141,canceled,2021-06
19025,740,canceled,2020-03
19026,758,active,2020-12
19027,189,active,2020-11
19028,151,canceled,2020-11
19029,329,active,2020-02
19030,458,canceled,2020-08
19031,186,canceled,2021-08
19032,1091,canceled,2020-03
19033,124,canceled,2020-10
19034,393,active,2020-05
19035,262,canceled,2020-01
19036,684,active,2020-01
19037,65,canceled,2020-07
19038,952,active,2020-06
19039,88,canceled,2020-05
19040,70,canceled,2021-10
19041,109,active,2020-05
19042,184,active,2021-11
19043,1070,canceled,2020-09
19044,637,canceled,2020-02
19045,705,active,2020-05
19046,102,active,2020-10
19047,260,active,2021-01
19048,351,active,2021-03
19049,217,active,2020-04
19050,376,active,2021-06
19051,919,canceled,2021-03
19052,1054,active,2020-06
19054,499,active,2020-07
19056,1044,active,2021-02
19057,357,canceled,2020-07
19058,889,canceled,2020-06
19060,896,active,2020-10
19061,971,canceled,2021-10
19063,316,canceled,2021-07
19065,296,canceled,2020-04
19068,399,canceled,2021-01
19069,453,canceled,2021-03
19071,18,active,2021-04
19072,392,active,2020-04
19073,735,canceled,2021-05
19074,3,active,2021-04
19075,275,active,2020-06
19076,909,canceled,2020-07
19077,169,active,2021-03
19078,866,active,2021-04
19079,385,active,2021-03
19080,643,canceled,2021-07
19081,265,canceled,2021-06
19082,625,canceled,2021-01
19083,553,active,2021-10
19084,256,canceled,2021-12
19086,139,canceled,2021-07
19087,280,active,2020-05
19088,851,canceled,2020-06
19089,173,active,2021-05
19090,987,active,2021-12
19091,364,active,2021-11
19092,821,active,2020-03
19093,535,canceled,2021-07
19094,836,active,2020-03
19096,617,active,2020-04
19097,717,active,2021-12
19098,687,canceled,2020-07
19099,383,active,2021-09
19100,366,canceled,2021-03
19101,390,active,2020-05
19103,441,canceled,2021-11
19104,404,canceled,2020-03
