dates,sub_id,status,months_since_first_subscription,active_months,canceled_months,months_since_status_change,confirmed_bookings
2020-07-01,891,canceled,6,5,2,2,4
2020-08-01,891,canceled,7,5,3,3,3
2020-09-01,891,canceled,8,5,4,4,2
2020-10-01,891,canceled,9,5,5,5,4
2020-11-01,891,active,10,6,5,1,0
2020-12-01,891,active,11,7,5,2,1
2021-01-01,891,canceled,12,7,6,1,2
2021-02-01,891,canceled,13,7,7,2,0
2021-03-01,891,canceled,14,7,8,3,1
2021-04-01,891,canceled,15,7,9,4,0
2021-05-01,891,canceled,16,7,10,5,6
2021-06-01,891,canceled,17,7,11,6,5
2021-07-01,891,canceled,18,7,12,7,0
2021-08-01,891,canceled,19,7,13,8,0
2021-09-01,891,canceled,20,7,14,9,0
2020-02-01,892,canceled,,0,1,,26
2020-03-01,892,canceled,,0,2,,6
2020-04-01,892,canceled,,0,3,,1
2020-05-01,892,canceled,,0,4,,4
2020-06-01,892,active,0,1,4,1,5
2020-07-01,892,active,1,2,4,2,0
2020-08-01,892,active,2,3,4,3,1
2020-09-01,892,canceled,3,3,5,1,1
2020-10-01,892,active,4,4,5,1,1
2020-11-01,892,active,5,5,5,2,0
2020-12-01,892,canceled,6,5,6,1,0
2021-01-01,892,canceled,7,5,7,2,1
2021-02-01,892,canceled,8,5,8,3,1
2021-03-01,892,active,9,6,8,1,2
2021-04-01,892,active,10,7,8,2,0
2021-05-01,892,active,11,8,8,3,7
2021-06-01,892,active,12,9,8,4,7
2021-07-01,892,active,13,10,8,5,0
2021-08-01,892,active,14,11,8,6,0
2021-09-01,892,canceled,15,11,9,1,0
2020-01-01,893,canceled,,0,1,,34
2020-02-01,893,canceled,,0,2,,14
2020-03-01,893,canceled,,0,3,,8
2020-04-01,893,canceled,,0,4,,2
2020-05-01,893,canceled,,0,5,,1
2020-06-01,893,canceled,,0,6,,6
2020-07-01,893,canceled,,0,7,,3
2020-08-01,893,canceled,,0,8,,0
2020-09-01,893,canceled,,0,9,,2
2020-10-01,893,canceled,,0,10,,1
2020-11-01,893,canceled,,0,11,,0
2020-12-01,893,active,0,1,11,1,1
2021-01-01,893,active,1,2,11,2,0
2021-02-01,893,canceled,2,2,12,1,0
2021-03-01,893,canceled,3,2,13,2,2
2021-04-01,893,canceled,4,2,14,3,3
2021-05-01,893,canceled,5,2,15,4,2
2021-06-01,893,canceled,6,2,16,5,4
2021-07-01,893,canceled,7,2,17,6,0
2021-08-01,893,active,8,3,17,1,0
2021-09-01,893,active,9,4,17,2,0
2021-10-01,893,active,10,5,17,3,0
2021-11-01,893,canceled,11,5,18,1,0
2021-12-01,893,canceled,12,5,19,2,0
2020-02-01,894,active,0,1,0,,21
2020-03-01,894,active,1,2,0,,6
2020-04-01,894,active,2,3,0,,1
2020-05-01,894,active,3,4,0,,5
2020-06-01,894,active,4,5,0,,5
2020-07-01,894,active,5,6,0,,4
2020-08-01,894,active,6,7,0,,5
2020-09-01,894,canceled,7,7,1,1,1
2020-10-01,894,canceled,8,7,2,2,2
2020-11-01,894,canceled,9,7,3,3,1
2020-12-01,894,active,10,8,3,1,2
2021-01-01,894,active,11,9,3,2,1
2021-02-01,894,canceled,12,9,4,1,1
2021-03-01,894,canceled,13,9,5,2,5
2021-04-01,894,canceled,14,9,6,3,2
2021-05-01,894,canceled,15,9,7,4,8
2021-06-01,894,canceled,16,9,8,5,6
2021-07-01,894,canceled,17,9,9,6,0
2021-08-01,894,active,18,10,9,1,0
2021-09-01,894,active,19,11,9,2,0
2021-10-01,894,active,20,12,9,3,0
2021-11-01,894,active,21,13,9,4,0
2021-12-01,894,active,22,14,9,5,0
2020-04-01,895,canceled,,0,1,,0
2020-05-01,895,canceled,,0,2,,3
2020-06-01,895,canceled,,0,3,,2
2020-07-01,895,canceled,,0,4,,8
2020-08-01,895,active,0,1,4,1,1
2020-09-01,895,canceled,1,1,5,1,2
2020-10-01,895,canceled,2,1,6,2,3
2020-11-01,895,canceled,3,1,7,3,0
2020-12-01,895,canceled,4,1,8,4,1
2021-01-01,895,canceled,5,1,9,5,1
2021-02-01,895,canceled,6,1,10,6,2
2021-03-01,895,canceled,7,1,11,7,1
2021-04-01,895,canceled,8,1,12,8,3
2021-05-01,895,canceled,9,1,13,9,5
2021-06-01,895,canceled,10,1,14,10,12
2021-07-01,895,canceled,11,1,15,11,0
2021-08-01,895,active,12,2,15,1,0
2021-09-01,895,canceled,13,2,16,1,0
2021-10-01,895,canceled,14,2,17,2,0
2021-11-01,895,canceled,15,2,18,3,0
2020-01-01,896,canceled,,0,1,,35
2020-02-01,896,canceled,,0,2,,25
2020-03-01,896,canceled,,0,3,,4
2020-04-01,896,canceled,,0,4,,0
2020-05-01,896,canceled,,0,5,,7
2020-06-01,896,canceled,,0,6,,2
2020-07-01,896,canceled,,0,7,,6
2020-08-01,896,canceled,,0,8,,1
2020-09-01,896,canceled,,0,9,,0
2020-10-01,896,active,0,1,9,1,1
2020-11-01,896,active,1,2,9,2,0
2020-12-01,896,active,2,3,9,3,2
2021-01-01,896,active,3,4,9,4,1
2021-02-01,896,active,4,5,9,5,0
2021-03-01,896,active,5,6,9,6,1
2021-04-01,896,canceled,6,6,10,1,1
2021-05-01,896,active,7,7,10,1,8
2021-06-01,896,active,8,8,10,2,2
2021-07-01,896,active,9,9,10,3,0
2021-08-01,896,active,10,10,10,4,0
2021-09-01,896,active,11,11,10,5,0
2021-10-01,896,active,12,12,10,6,0
2021-11-01,896,active,13,13,10,7,0
2021-12-01,896,canceled,14,13,11,1,0
2020-04-01,897,canceled,,0,1,,1
2020-05-01,897,canceled,,0,2,,5
2020-06-01,897,active,0,1,2,1,4
2020-07-01,897,active,1,2,2,2,2
2020-08-01,897,active,2,3,2,3,1
2020-09-01,897,active,3,4,2,4,1
2020-10-01,897,canceled,4,4,3,1,2
2020-11-01,897,active,5,5,3,1,1
2020-12-01,897,active,6,6,3,2,0
2021-01-01,897,active,7,7,3,3,2
2021-02-01,897,active,8,8,3,4,1
2021-03-01,897,active,9,9,3,5,2
2021-04-01,897,canceled,10,9,4,1,0
2021-05-01,897,canceled,11,9,5,2,6
2021-06-01,897,canceled,12,9,6,3,10
2021-07-01,897,active,13,10,6,1,0
2021-08-01,897,active,14,11,6,2,0
2021-09-01,897,active,15,12,6,3,0
2020-04-01,898,canceled,,0,1,,0
2020-05-01,898,canceled,,0,2,,3
2020-06-01,898,canceled,,0,3,,4
2020-07-01,898,canceled,,0,4,,5
2020-08-01,898,canceled,,0,5,,1
2020-09-01,898,active,0,1,5,1,1
2020-10-01,898,canceled,1,1,6,1,3
2020-11-01,898,canceled,2,1,7,2,2
2020-12-01,898,active,3,2,7,1,3
2021-01-01,898,active,4,3,7,2,2
2021-02-01,898,active,5,4,7,3,1
2021-03-01,898,active,6,5,7,4,1
2021-04-01,898,active,7,6,7,5,1
2021-05-01,898,active,8,7,7,6,8
2021-06-01,898,active,9,8,7,7,6
2021-07-01,898,active,10,9,7,8,0
2021-08-01,898,active,11,10,7,9,0
2021-09-01,898,canceled,12,10,8,1,0
2021-10-01,898,canceled,13,10,9,2,0
2021-11-01,898,active,14,11,9,1,0
2020-01-01,899,canceled,,0,1,,46
2020-02-01,899,canceled,,0,2,,16
2020-03-01,899,canceled,,0,3,,3
2020-04-01,899,canceled,,0,4,,2
2020-05-01,899,canceled,,0,5,,5
2020-06-01,899,active,0,1,5,1,3
2020-07-01,899,canceled,1,1,6,1,1
2020-08-01,899,canceled,2,1,7,2,1
2020-09-01,899,canceled,3,1,8,3,2
2020-10-01,899,canceled,4,1,9,4,1
2020-11-01,899,canceled,5,1,10,5,1
2020-12-01,899,canceled,6,1,11,6,2
2021-01-01,899,canceled,7,1,12,7,3
2021-02-01,899,canceled,8,1,13,8,0
2021-03-01,899,canceled,9,1,14,9,1
2021-04-01,899,canceled,10,1,15,10,1
2021-05-01,899,canceled,11,1,16,11,5
2021-06-01,899,canceled,12,1,17,12,5
2021-07-01,899,canceled,13,1,18,13,0
2021-08-01,899,canceled,14,1,19,14,0
2021-09-01,899,canceled,15,1,20,15,0
2021-10-01,899,canceled,16,1,21,16,0
2021-11-01,899,canceled,17,1,22,17,0
2021-12-01,899,canceled,18,1,23,18,0
2020-01-01,900,active,0,1,0,,26
2020-02-01,900,active,1,2,0,,28
2020-03-01,900,active,2,3,0,,5
2020-04-01,900,active,3,4,0,,1
2020-05-01,900,active,4,5,0,,7
2020-06-01,900,active,5,6,0,,3
2020-07-01,900,active,6,7,0,,5
2020-08-01,900,active,7,8,0,,1
2020-09-01,900,active,8,9,0,,4
2020-10-01,900,active,9,10,0,,0
2020-11-01,900,active,10,11,0,,0
2020-12-01,900,active,11,12,0,,0
2021-01-01,900,canceled,12,12,1,1,3
2021-02-01,900,canceled,13,12,2,2,0
2021-03-01,900,canceled,14,12,3,3,2
2021-04-01,900,canceled,15,12,4,4,0
2021-05-01,900,canceled,16,12,5,5,8
2021-06-01,900,canceled,17,12,6,6,5
2021-07-01,900,canceled,18,12,7,7,0
2021-08-01,900,canceled,19,12,8,8,0
2021-09-01,900,canceled,20,12,9,9,0
2021-10-01,900,canceled,21,12,10,10,0
2021-11-01,900,canceled,22,12,11,11,0
2020-03-01,901,active,0,1,0,,4
2020-04-01,901,active,1,2,0,,1
2020-05-01,901,active,2,3,0,,9
2020-06-01,901,active,3,4,0,,3
2020-07-01,901,active,4,5,0,,3
2020-08-01,901,canceled,5,5,1,1,3
2020-09-01,901,active,6,6,1,1,0
2020-10-01,901,canceled,7,6,2,1,0
2020-11-01,901,canceled,8,6,3,2,0
2020-12-01,901,canceled,9,6,4,3,0
2021-01-01,901,canceled,10,6,5,4,2
2021-02-01,901,canceled,11,6,6,5,2
2021-03-01,901,canceled,12,6,7,6,2
2021-04-01,901,canceled,13,6,8,7,1
2021-05-01,901,canceled,14,6,9,8,1
2021-06-01,901,canceled,15,6,10,9,6
2021-07-01,901,canceled,16,6,11,10,0
2021-08-01,901,canceled,17,6,12,11,0
2021-09-01,901,canceled,18,6,13,12,0
2021-10-01,901,active,19,7,13,1,0
2021-11-01,901,canceled,20,7,14,1,0
2021-12-01,901,canceled,21,7,15,2,0
2020-02-01,902,canceled,,0,1,,27
2020-03-01,902,active,0,1,1,1,2
2020-04-01,902,active,1,2,1,2,2
2020-05-01,902,active,2,3,1,3,5
2020-06-01,902,active,3,4,1,4,3
2020-07-01,902,active,4,5,1,5,3
2020-08-01,902,active,5,6,1,6,1
2020-09-01,902,active,6,7,1,7,1
2020-10-01,902,active,7,8,1,8,2
2020-11-01,902,active,8,9,1,9,1
2020-12-01,902,active,9,10,1,10,1
2021-01-01,902,active,10,11,1,11,2
2021-02-01,902,active,11,12,1,12,0
2021-03-01,902,active,12,13,1,13,2
2021-04-01,902,active,13,14,1,14,2
2021-05-01,902,active,14,15,1,15,14
2021-06-01,902,active,15,16,1,16,5
2021-07-01,902,active,16,17,1,17,0
2021-08-01,902,active,17,18,1,18,0
2021-09-01,902,active,18,19,1,19,0
2021-10-01,902,active,19,20,1,20,0
2021-11-01,902,active,20,21,1,21,0
2021-12-01,902,canceled,21,21,2,1,0
2020-01-01,903,active,0,1,0,,39
2020-02-01,903,active,1,2,0,,30
2020-03-01,903,active,2,3,0,,4
2020-04-01,903,active,3,4,0,,1
2020-05-01,903,active,4,5,0,,7
2020-06-01,903,active,5,6,0,,3
2020-07-01,903,active,6,7,0,,5
2020-08-01,903,active,7,8,0,,0
2020-09-01,903,active,8,9,0,,1
2020-10-01,903,active,9,10,0,,2
2020-11-01,903,active,10,11,0,,1
2020-12-01,903,active,11,12,0,,1
2021-01-01,903,active,12,13,0,,0
2021-02-01,903,active,13,14,0,,2
2021-03-01,903,active,14,15,0,,1
2021-04-01,903,active,15,16,0,,0
2021-05-01,903,active,16,17,0,,9
2021-06-01,903,active,17,18,0,,6
2021-07-01,903,active,18,19,0,,0
2021-08-01,903,active,19,20,0,,0
2021-09-01,903,active,20,21,0,,0
2021-10-01,903,active,21,22,0,,0
2020-02-01,904,active,0,1,0,,21
2020-03-01,904,active,1,2,0,,3
2020-04-01,904,active,2,3,0,,2
2020-05-01,904,active,3,4,0,,5
2020-06-01,904,active,4,5,0,,6
2020-07-01,904,active,5,6,0,,4
2020-08-01,904,canceled,6,6,1,1,0
2020-09-01,904,canceled,7,6,2,2,0
2020-10-01,904,canceled,8,6,3,3,2
2020-11-01,904,active,9,7,3,1,4
2020-12-01,904,active,10,8,3,2,0
2021-01-01,904,active,11,9,3,3,1
2021-02-01,904,active,12,10,3,4,0
2021-03-01,904,active,13,11,3,5,3
2021-04-01,904,canceled,14,11,4,1,2
2021-05-01,904,canceled,15,11,5,2,4
2021-06-01,904,canceled,16,11,6,3,11
2021-07-01,904,canceled,17,11,7,4,0
2021-08-01,904,canceled,18,11,8,5,0
2021-09-01,904,canceled,19,11,9,6,0
2021-10-01,904,active,20,12,9,1,0
2020-03-01,905,canceled,,0,1,,2
2020-04-01,905,canceled,,0,2,,2
2020-05-01,905,canceled,,0,3,,4
2020-06-01,905,active,0,1,3,1,3
2020-07-01,905,active,1,2,3,2,5
2020-08-01,905,canceled,2,2,4,1,2
2020-09-01,905,canceled,3,2,5,2,2
2020-10-01,905,canceled,4,2,6,3,0
2020-11-01,905,canceled,5,2,7,4,0
2020-12-01,905,canceled,6,2,8,5,1
2021-01-01,905,canceled,7,2,9,6,0
2021-02-01,905,canceled,8,2,10,7,1
2021-03-01,905,canceled,9,2,11,8,0
2021-04-01,905,canceled,10,2,12,9,2
2021-05-01,905,canceled,11,2,13,10,7
2021-06-01,905,active,12,3,13,1,8
2021-07-01,905,active,13,4,13,2,0
2021-08-01,905,active,14,5,13,3,0
2021-09-01,905,active,15,6,13,4,0
2021-10-01,905,canceled,16,6,14,1,0
2020-01-01,906,active,0,1,0,,36
2020-02-01,906,active,1,2,0,,18
2020-03-01,906,active,2,3,0,,3
2020-04-01,906,active,3,4,0,,1
2020-05-01,906,active,4,5,0,,3
2020-06-01,906,active,5,6,0,,6
2020-07-01,906,active,6,7,0,,3
2020-08-01,906,active,7,8,0,,4
2020-09-01,906,active,8,9,0,,1
2020-10-01,906,active,9,10,0,,1
2020-11-01,906,active,10,11,0,,0
2020-12-01,906,active,11,12,0,,0
2021-01-01,906,active,12,13,0,,1
2021-02-01,906,active,13,14,0,,0
2021-03-01,906,active,14,15,0,,2
2021-04-01,906,canceled,15,15,1,1,2
2021-05-01,906,canceled,16,15,2,2,6
2021-06-01,906,canceled,17,15,3,3,9
2021-07-01,906,canceled,18,15,4,4,0
2021-08-01,906,canceled,19,15,5,5,0
2021-09-01,906,canceled,20,15,6,6,0
2021-10-01,906,active,21,16,6,1,0
2021-11-01,906,active,22,17,6,2,0
2021-12-01,906,active,23,18,6,3,0
2020-01-01,907,canceled,,0,1,,41
2020-02-01,907,canceled,,0,2,,28
2020-03-01,907,canceled,,0,3,,4
2020-04-01,907,active,0,1,3,1,4
2020-05-01,907,active,1,2,3,2,4
2020-06-01,907,active,2,3,3,3,5
2020-07-01,907,canceled,3,3,4,1,1
2020-08-01,907,active,4,4,4,1,1
2020-09-01,907,active,5,5,4,2,0
2020-10-01,907,active,6,6,4,3,2
2020-11-01,907,active,7,7,4,4,1
2020-12-01,907,active,8,8,4,5,1
2021-01-01,907,active,9,9,4,6,1
2021-02-01,907,active,10,10,4,7,0
2021-03-01,907,canceled,11,10,5,1,1
2021-04-01,907,canceled,12,10,6,2,1
2021-05-01,907,canceled,13,10,7,3,4
2021-06-01,907,canceled,14,10,8,4,7
2021-07-01,907,canceled,15,10,9,5,0
2021-08-01,907,canceled,16,10,10,6,0
2021-09-01,907,canceled,17,10,11,7,0
2021-10-01,907,canceled,18,10,12,8,0
2020-01-01,908,active,0,1,0,,33
2020-02-01,908,active,1,2,0,,24
2020-03-01,908,canceled,2,2,1,1,1
2020-04-01,908,canceled,3,2,2,2,0
2020-05-01,908,canceled,4,2,3,3,6
2020-06-01,908,active,5,3,3,1,6
2020-07-01,908,canceled,6,3,4,1,2
2020-08-01,908,canceled,7,3,5,2,1
2020-09-01,908,canceled,8,3,6,3,0
2020-10-01,908,canceled,9,3,7,4,1
2020-11-01,908,active,10,4,7,1,0
2020-12-01,908,canceled,11,4,8,1,0
2021-01-01,908,canceled,12,4,9,2,2
2021-02-01,908,canceled,13,4,10,3,0
2021-03-01,908,canceled,14,4,11,4,2
2021-04-01,908,canceled,15,4,12,5,2
2021-05-01,908,canceled,16,4,13,6,3
2021-06-01,908,active,17,5,13,1,11
2021-07-01,908,canceled,18,5,14,1,0
2021-08-01,908,canceled,19,5,15,2,0
2021-09-01,908,active,20,6,15,1,0
2021-10-01,908,active,21,7,15,2,0
2021-11-01,908,active,22,8,15,3,0
2021-12-01,908,canceled,23,8,16,1,0
2020-03-01,909,active,0,1,0,,5
2020-04-01,909,active,1,2,0,,0
2020-05-01,909,canceled,2,2,1,1,5
2020-06-01,909,canceled,3,2,2,2,2
2020-07-01,909,canceled,4,2,3,3,4
2020-08-01,909,canceled,5,2,4,4,4
2020-09-01,909,canceled,6,2,5,5,0
2020-10-01,909,canceled,7,2,6,6,2
2020-11-01,909,canceled,8,2,7,7,1
2020-12-01,909,canceled,9,2,8,8,2
2021-01-01,909,active,10,3,8,1,1
2021-02-01,909,active,11,4,8,2,0
2021-03-01,909,active,12,5,8,3,2
2021-04-01,909,active,13,6,8,4,1
2021-05-01,909,active,14,7,8,5,4
2021-06-01,909,active,15,8,8,6,5
2021-07-01,909,active,16,9,8,7,0
2021-08-01,909,active,17,10,8,8,0
2021-09-01,909,canceled,18,10,9,1,0
2021-10-01,909,canceled,19,10,10,2,0
2021-11-01,909,canceled,20,10,11,3,0
2021-12-01,909,active,21,11,11,1,0
2020-01-01,910,active,0,1,0,,33
2020-02-01,910,active,1,2,0,,17
2020-03-01,910,active,2,3,0,,5
2020-04-01,910,active,3,4,0,,0
2020-05-01,910,active,4,5,0,,0
2020-06-01,910,active,5,6,0,,1
2020-07-01,910,active,6,7,0,,6
2020-08-01,910,active,7,8,0,,2
2020-09-01,910,active,8,9,0,,2
2020-10-01,910,active,9,10,0,,1
2020-11-01,910,active,10,11,0,,0
2020-12-01,910,active,11,12,0,,1
2021-01-01,910,active,12,13,0,,1
2021-02-01,910,active,13,14,0,,0
2021-03-01,910,active,14,15,0,,4
2021-04-01,910,active,15,16,0,,0
2021-05-01,910,active,16,17,0,,10
2021-06-01,910,active,17,18,0,,5
2021-07-01,910,active,18,19,0,,0
2021-08-01,910,active,19,20,0,,0
2021-09-01,910,canceled,20,20,1,1,0
2021-10-01,910,canceled,21,20,2,2,0
2021-11-01,910,canceled,22,20,3,3,0
2021-12-01,910,active,23,21,3,1,0
2020-05-01,911,canceled,,0,1,,6
2020-06-01,911,canceled,,0,2,,4
2020-07-01,911,canceled,,0,3,,2
2020-08-01,911,canceled,,0,4,,1
2020-09-01,911,canceled,,0,5,,1
2020-10-01,911,canceled,,0,6,,0
2020-11-01,911,canceled,,0,7,,1
2020-12-01,911,canceled,,0,8,,0
2021-01-01,911,canceled,,0,9,,2
2021-02-01,911,canceled,,0,10,,2
2021-03-01,911,canceled,,0,11,,2
2021-04-01,911,canceled,,0,12,,3
2021-05-01,911,canceled,,0,13,,5
2021-06-01,911,canceled,,0,14,,9
2021-07-01,911,canceled,,0,15,,0
2021-08-01,911,canceled,,0,16,,0
2021-09-01,911,canceled,,0,17,,0
2021-10-01,911,active,0,1,17,1,0
2021-11-01,911,canceled,1,1,18,1,0
2020-03-01,912,active,0,1,0,,6
2020-04-01,912,active,1,2,0,,0
2020-05-01,912,active,2,3,0,,6
2020-06-01,912,active,3,4,0,,4
2020-07-01,912,active,4,5,0,,2
2020-08-01,912,canceled,5,5,1,1,0
2020-09-01,912,canceled,6,5,2,2,0
2020-10-01,912,active,7,6,2,1,0
2020-11-01,912,active,8,7,2,2,0
2020-12-01,912,active,9,8,2,3,1
2021-01-01,912,active,10,9,2,4,1
2021-02-01,912,active,11,10,2,5,1
2021-03-01,912,active,12,11,2,6,1
2021-04-01,912,active,13,12,2,7,1
2021-05-01,912,active,14,13,2,8,7
2021-06-01,912,active,15,14,2,9,4
2021-07-01,912,active,16,15,2,10,0
2021-08-01,912,active,17,16,2,11,0
2021-09-01,912,active,18,17,2,12,0
2021-10-01,912,canceled,19,17,3,1,0
2021-11-01,912,canceled,20,17,4,2,0
2021-12-01,912,canceled,21,17,5,3,0
2020-01-01,913,active,0,1,0,,48
2020-02-01,913,canceled,1,1,1,1,35
2020-03-01,913,canceled,2,1,2,2,5
2020-04-01,913,canceled,3,1,3,3,4
2020-05-01,913,canceled,4,1,4,4,3
2020-06-01,913,active,5,2,4,1,4
2020-07-01,913,active,6,3,4,2,5
2020-08-01,913,active,7,4,4,3,4
2020-09-01,913,active,8,5,4,4,2
2020-10-01,913,active,9,6,4,5,2
2020-11-01,913,active,10,7,4,6,0
2020-12-01,913,active,11,8,4,7,2
2021-01-01,913,canceled,12,8,5,1,1
2021-02-01,913,canceled,13,8,6,2,1
2021-03-01,913,active,14,9,6,1,2
2021-04-01,913,active,15,10,6,2,2
2021-05-01,913,active,16,11,6,3,5
2021-06-01,913,active,17,12,6,4,5
2021-07-01,913,canceled,18,12,7,1,0
2021-08-01,913,canceled,19,12,8,2,0
2021-09-01,913,active,20,13,8,1,0
2021-10-01,913,active,21,14,8,2,0
2020-05-01,914,active,0,1,0,,5
2020-06-01,914,active,1,2,0,,5
2020-07-01,914,active,2,3,0,,5
2020-08-01,914,active,3,4,0,,2
2020-09-01,914,active,4,5,0,,3
2020-10-01,914,active,5,6,0,,1
2020-11-01,914,active,6,7,0,,0
2020-12-01,914,active,7,8,0,,1
2021-01-01,914,active,8,9,0,,1
2021-02-01,914,active,9,10,0,,1
2021-03-01,914,active,10,11,0,,1
2021-04-01,914,active,11,12,0,,3
2021-05-01,914,active,12,13,0,,6
2021-06-01,914,active,13,14,0,,9
2021-07-01,914,active,14,15,0,,0
2021-08-01,914,active,15,16,0,,0
2021-09-01,914,active,16,17,0,,0
2021-10-01,914,active,17,18,0,,0
2021-11-01,914,canceled,18,18,1,1,0
2020-04-01,915,active,0,1,0,,1
2020-05-01,915,active,1,2,0,,5
2020-06-01,915,active,2,3,0,,4
2020-07-01,915,active,3,4,0,,3
2020-08-01,915,active,4,5,0,,2
2020-09-01,915,active,5,6,0,,1
2020-10-01,915,active,6,7,0,,0
2020-11-01,915,active,7,8,0,,0
2020-12-01,915,active,8,9,0,,1
2021-01-01,915,canceled,9,9,1,1,3
2021-02-01,915,canceled,10,9,2,2,2
2021-03-01,915,canceled,11,9,3,3,2
2021-04-01,915,canceled,12,9,4,4,0
2021-05-01,915,canceled,13,9,5,5,2
2021-06-01,915,active,14,10,5,1,8
2021-07-01,915,active,15,11,5,2,0
2021-08-01,915,active,16,12,5,3,0
2021-09-01,915,active,17,13,5,4,0
2021-10-01,915,canceled,18,13,6,1,0
2021-11-01,915,active,19,14,6,1,0
2021-12-01,915,canceled,20,14,7,1,0
2020-04-01,916,canceled,,0,1,,2
2020-05-01,916,canceled,,0,2,,3
2020-06-01,916,canceled,,0,3,,8
2020-07-01,916,active,0,1,3,1,0
2020-08-01,916,active,1,2,3,2,2
2020-09-01,916,active,2,3,3,3,2
2020-10-01,916,active,3,4,3,4,1
2020-11-01,916,active,4,5,3,5,0
2020-12-01,916,canceled,5,5,4,1,0
2021-01-01,916,canceled,6,5,5,2,0
2021-02-01,916,active,7,6,5,1,2
2021-03-01,916,canceled,8,6,6,1,1
2021-04-01,916,canceled,9,6,7,2,1
2021-05-01,916,canceled,10,6,8,3,3
2021-06-01,916,canceled,11,6,9,4,9
2021-07-01,916,canceled,12,6,10,5,0
2021-08-01,916,canceled,13,6,11,6,0
2021-09-01,916,canceled,14,6,12,7,0
2021-10-01,916,canceled,15,6,13,8,0
2021-11-01,916,canceled,16,6,14,9,0
2020-01-01,917,active,0,1,0,,30
2020-02-01,917,active,1,2,0,,22
2020-03-01,917,canceled,2,2,1,1,4
2020-04-01,917,canceled,3,2,2,2,0
2020-05-01,917,canceled,4,2,3,3,5
2020-06-01,917,canceled,5,2,4,4,1
2020-07-01,917,canceled,6,2,5,5,3
2020-08-01,917,canceled,7,2,6,6,1
2020-09-01,917,active,8,3,6,1,1
2020-10-01,917,active,9,4,6,2,1
2020-11-01,917,active,10,5,6,3,1
2020-12-01,917,active,11,6,6,4,2
2021-01-01,917,active,12,7,6,5,2
2021-02-01,917,active,13,8,6,6,2
2021-03-01,917,active,14,9,6,7,4
2021-04-01,917,canceled,15,9,7,1,1
2021-05-01,917,canceled,16,9,8,2,5
2021-06-01,917,canceled,17,9,9,3,3
2021-07-01,917,canceled,18,9,10,4,0
2021-08-01,917,active,19,10,10,1,0
2021-09-01,917,active,20,11,10,2,0
2021-10-01,917,canceled,21,11,11,1,0
2021-11-01,917,canceled,22,11,12,2,0
2020-02-01,918,active,0,1,0,,13
2020-03-01,918,active,1,2,0,,4
2020-04-01,918,active,2,3,0,,2
2020-05-01,918,active,3,4,0,,6
2020-06-01,918,canceled,4,4,1,1,6
2020-07-01,918,canceled,5,4,2,2,4
2020-08-01,918,canceled,6,4,3,3,3
2020-09-01,918,canceled,7,4,4,4,0
2020-10-01,918,canceled,8,4,5,5,2
2020-11-01,918,active,9,5,5,1,1
2020-12-01,918,active,10,6,5,2,1
2021-01-01,918,active,11,7,5,3,0
2021-02-01,918,active,12,8,5,4,3
2021-03-01,918,active,13,9,5,5,1
2021-04-01,918,active,14,10,5,6,1
2021-05-01,918,canceled,15,10,6,1,7
2021-06-01,918,active,16,11,6,1,7
2021-07-01,918,active,17,12,6,2,0
2021-08-01,918,active,18,13,6,3,0
2021-09-01,918,canceled,19,13,7,1,0
2021-10-01,918,canceled,20,13,8,2,0
2020-06-01,919,canceled,,0,1,,6
2020-07-01,919,canceled,,0,2,,4
2020-08-01,919,canceled,,0,3,,1
2020-09-01,919,canceled,,0,4,,0
2020-10-01,919,canceled,,0,5,,2
2020-11-01,919,canceled,,0,6,,1
2020-12-01,919,canceled,,0,7,,1
2021-01-01,919,canceled,,0,8,,0
2021-02-01,919,canceled,,0,9,,2
2021-03-01,919,canceled,,0,10,,0
2021-04-01,919,canceled,,0,11,,4
2021-05-01,919,canceled,,0,12,,7
2021-06-01,919,canceled,,0,13,,5
2021-07-01,919,canceled,,0,14,,0
2021-08-01,919,canceled,,0,15,,0
2021-09-01,919,canceled,,0,16,,0
2021-10-01,919,canceled,,0,17,,0
2021-11-01,919,canceled,,0,18,,0
2021-12-01,919,canceled,,0,19,,0
2020-02-01,920,canceled,,0,1,,29
2020-03-01,920,canceled,,0,2,,2
2020-04-01,920,active,0,1,2,1,0
2020-05-01,920,active,1,2,2,2,11
2020-06-01,920,canceled,2,2,3,1,2
2020-07-01,920,canceled,3,2,4,2,6
2020-08-01,920,canceled,4,2,5,3,1
2020-09-01,920,active,5,3,5,1,0
2020-10-01,920,active,6,4,5,2,2
2020-11-01,920,active,7,5,5,3,0
2020-12-01,920,active,8,6,5,4,0
2021-01-01,920,canceled,9,6,6,1,0
2021-02-01,920,canceled,10,6,7,2,1
2021-03-01,920,canceled,11,6,8,3,0
2021-04-01,920,canceled,12,6,9,4,1
2021-05-01,920,canceled,13,6,10,5,4
2021-06-01,920,canceled,14,6,11,6,8
2021-07-01,920,canceled,15,6,12,7,0
2021-08-01,920,canceled,16,6,13,8,0
2021-09-01,920,canceled,17,6,14,9,0
2021-10-01,920,canceled,18,6,15,10,0
2021-11-01,920,canceled,19,6,16,11,0
2021-12-01,920,canceled,20,6,17,12,0
2020-01-01,921,active,0,1,0,,48
2020-02-01,921,active,1,2,0,,36
2020-03-01,921,active,2,3,0,,4
2020-04-01,921,canceled,3,3,1,1,2
